0.5102318867449407,0.4232442167354123,0.484973967532578,0.5703753199117537
0.5175185641449019,0.4212788971772219,0.48282926347113514,0.5670754172898557
0.5094749617348712,0.42763348175341753,0.5058421012993362,0.549261902194002
0.496546691973242,0.43023817160345984,0.5239045510878377,0.5420890330334984
0.4660405676756088,0.4521601141503013,0.5411418384883606,0.5343434579833648
0.4525324410314684,0.4733312699075326,0.5455565683881658,0.5230104486818133
0.4586762052026457,0.49117753497400085,0.5445868716312968,0.5017827290417658
0.4466536156070981,0.5002152124853568,0.5499983230086221,0.4977822149806473
0.4500424953358376,0.4944945811325635,0.538311696860333,0.5129886730189784
0.4623440110961286,0.4667062435226814,0.5349062283202968,0.5313178187908298
0.47963391508630654,0.4428860071476742,0.5265144554244904,0.5445969338885635
0.4970415591786495,0.43634155022195115,0.5095747044374295,0.5503538503514516
0.5103840487676381,0.43343214650850065,0.4958377559979909,0.5529824742823808
0.5018889295617868,0.4364096757880909,0.5164622305459673,0.5393708016581371
0.49224440231816297,0.43216000442570535,0.5367852711949431,0.5317844973195252
0.4634658034377059,0.4405665005636714,0.5499233026265871,0.5372941176424598
0.4471230091494402,0.45826205954913296,0.55389376379753,0.5322392299456539
0.45975988975464505,0.4714164384985606,0.5464725000046583,0.51745066627147
0.4513400433949448,0.4895819438367051,0.5464568704196494,0.5079237878545215
0.4471483192706835,0.4900457164865948,0.5357383062940411,0.5223964428436847
0.4559563513044414,0.47147561048448255,0.5287613736768498,0.5387262422889719
0.4763140919587585,0.4455887894239645,0.5216571617380316,0.5499539272962877
0.48793323062451954,0.43548648951713104,0.5145104991580408,0.5545733731045054
0.5040511090107974,0.43538614247487006,0.49600016272920266,0.557095346434021
0.5074376114622927,0.42796133326111385,0.5077847922144346,0.5490999658555413
0.5007599337841572,0.42855871889361435,0.5206802681213601,0.5426499530690287
0.4758880852691998,0.435642389822567,0.5379763369540964,0.5425197686406922
0.45144222655656496,0.4557912673720039,0.550313869429431,0.5344238783799623
0.45198511963678484,0.47910183719201604,0.5552637290950834,0.5077923516335966
